hour, t(sec), |V|1 (volts), |V|2 (volts), |V|3 (volts), |I|1 (amps), |I|2 (amps), |I|3 (amps)
7, 580.00000, 1761.94, 1352.49, 1205.31, 3.31062, 2.4403, 3.17987
7, 590.00000, 1761.16, 1352.03, 1204.59, 3.31374, 2.44123, 3.1806
7, 600.00000, 1760.32, 1351.57, 1203.84, 3.3171, 2.44216, 3.18135
7, 610.00000, 1759.48, 1351.07, 1203.06, 3.32045, 2.44316, 3.18215
7, 620.00000, 1758.81, 1350.77, 1202.52, 3.3232, 2.44379, 3.18266
7, 630.00000, 1758.12, 1350.47, 1201.95, 3.32602, 2.44441, 3.18319
7, 640.00000, 1757.39, 1350.13, 1201.32, 3.32899, 2.44511, 3.1838
7, 650.00000, 1756.63, 1349.75, 1200.66, 3.33203, 2.44588, 3.18444
7, 660.00000, 1755.83, 1349.33, 1199.92, 3.33521, 2.44672, 3.18519
7, 670.00000, 1755.02, 1348.89, 1199.17, 3.33846, 2.44761, 3.18594
7, 680.00000, 1754.39, 1348.63, 1198.64, 3.34104, 2.44816, 3.18645
7, 690.00000, 1753.76, 1348.35, 1198.05, 3.3436, 2.44873, 3.18703
7, 700.00000, 1753.08, 1348, 1197.43, 3.34631, 2.44942, 3.18765
7, 710.00000, 1752.36, 1347.64, 1196.75, 3.34916, 2.45014, 3.18833
7, 720.00000, 1751.61, 1347.19, 1195.99, 3.35207, 2.45101, 3.18913
7, 730.00000, 1750.87, 1346.75, 1195.2, 3.35498, 2.45188, 3.18997
7, 740.00000, 1750.29, 1346.49, 1194.65, 3.3573, 2.45242, 3.19054
7, 750.00000, 1749.71, 1346.22, 1194.07, 3.35961, 2.45295, 3.19113
7, 760.00000, 1749.09, 1345.87, 1193.4, 3.36205, 2.45363, 3.19183
7, 770.00000, 1748.44, 1345.5, 1192.71, 3.36457, 2.45434, 3.19256
7, 780.00000, 1747.77, 1345.08, 1191.93, 3.36715, 2.45516, 3.19341
7, 790.00000, 1747.07, 1344.65, 1191.13, 3.3698, 2.45598, 3.1943
7, 800.00000, 1746.57, 1344.38, 1190.56, 3.37178, 2.45651, 3.19492
7, 810.00000, 1746.06, 1344.11, 1189.97, 3.37376, 2.45703, 3.19556
7, 820.00000, 1745.53, 1343.78, 1189.29, 3.3758, 2.45766, 3.19632
7, 830.00000, 1744.95, 1343.41, 1188.55, 3.37798, 2.45836, 3.19715
7, 840.00000, 1744.35, 1342.97, 1187.76, 3.38022, 2.45917, 3.19805
7, 850.00000, 1743.74, 1342.52, 1186.95, 3.38246, 2.46001, 3.19899
7, 860.00000, 1743.31, 1342.27, 1186.34, 3.38411, 2.46049, 3.1997
7, 870.00000, 1742.89, 1341.99, 1185.7, 3.38568, 2.461, 3.20044
7, 880.00000, 1742.42, 1341.66, 1185.01, 3.38739, 2.46161, 3.20125
7, 890.00000, 1741.95, 1341.28, 1184.27, 3.38909, 2.4623, 3.20214
7, 900.00000, 1741.44, 1340.86, 1183.44, 3.39092, 2.46306, 3.20313
7, 910.00000, 1740.92, 1340.41, 1182.58, 3.39275, 2.46388, 3.20416
7, 920.00000, 1740.6, 1340.15, 1181.96, 3.39392, 2.46435, 3.20494
7, 930.00000, 1740.26, 1339.87, 1181.32, 3.39509, 2.46485, 3.20573
7, 940.00000, 1739.89, 1339.53, 1180.58, 3.39639, 2.46545, 3.20664
7, 950.00000, 1739.5, 1339.14, 1179.8, 3.39769, 2.46612, 3.20762
7, 960.00000, 1739.09, 1338.72, 1178.96, 3.39904, 2.46687, 3.20867
7, 970.00000, 1738.66, 1338.26, 1178.07, 3.40047, 2.46768, 3.20979
7, 980.00000, 1738.45, 1338, 1177.44, 3.40116, 2.46814, 3.21063
7, 990.00000, 1738.22, 1337.69, 1176.73, 3.40184, 2.46865, 3.21156
7, 1000.00000, 1737.96, 1337.36, 1175.99, 3.4026, 2.4692, 3.21253
7, 1010.00000, 1737.68, 1336.96, 1175.17, 3.4034, 2.4699, 3.2136
7, 1020.00000, 1737.36, 1336.53, 1174.29, 3.40436, 2.47063, 3.21474
7, 1030.00000, 1737.05, 1336.07, 1173.39, 3.40523, 2.47143, 3.21593
7, 1040.00000, 1736.94, 1335.8, 1172.72, 3.40545, 2.47187, 3.21686
7, 1050.00000, 1736.82, 1335.48, 1172, 3.40566, 2.47237, 3.21786
7, 1060.00000, 1736.67, 1335.13, 1171.23, 3.40593, 2.47294, 3.21892
7, 1070.00000, 1736.49, 1334.74, 1170.37, 3.40627, 2.47359, 3.22009
7, 1080.00000, 1736.29, 1334.29, 1169.49, 3.40667, 2.47434, 3.22129
7, 1090.00000, 1736.09, 1333.82, 1168.53, 3.40707, 2.47512, 3.2226
7, 1100.00000, 1736.1, 1333.54, 1167.83, 3.40674, 2.47555, 3.22364
7, 1110.00000, 1736.1, 1333.23, 1167.1, 3.40639, 2.47604, 3.2247
7, 1120.00000, 1736.06, 1332.87, 1166.29, 3.40619, 2.4766, 3.22585
7, 1130.00000, 1736, 1332.45, 1165.43, 3.40598, 2.47726, 3.22708
7, 1140.00000, 1735.91, 1332, 1164.51, 3.40591, 2.478, 3.22838
7, 1150.00000, 1735.81, 1331.52, 1163.54, 3.40583, 2.47877, 3.22974
7, 1160.00000, 1735.91, 1331.25, 1162.83, 3.4051, 2.47919, 3.23083
7, 1170.00000, 1736, 1330.92, 1162.06, 3.40437, 2.47967, 3.23197
7, 1180.00000, 1736.07, 1330.56, 1161.22, 3.40361, 2.48021, 3.23322
7, 1190.00000, 1736.13, 1330.14, 1160.35, 3.40293, 2.48086, 3.23451
7, 1200.00000, 1736.16, 1329.68, 1159.4, 3.4023, 2.48158, 3.23589
7, 1210.00000, 1736.2, 1329.18, 1158.43, 3.40159, 2.48238, 3.23732
7, 1220.00000, 1736.49, 1328.86, 1157.69, 3.39999, 2.48284, 3.23854
7, 1230.00000, 1736.75, 1328.51, 1156.9, 3.39846, 2.48334, 3.2398
7, 1240.00000, 1737.02, 1328.12, 1156.09, 3.39684, 2.4839, 3.2411
7, 1250.00000, 1737.26, 1327.67, 1155.19, 3.39528, 2.48457, 3.2425
7, 1260.00000, 1737.48, 1327.17, 1154.25, 3.39378, 2.48534, 3.24397
7, 1270.00000, 1737.68, 1326.64, 1153.25, 3.39235, 2.48615, 3.2455
7, 1280.00000, 1738.09, 1326.33, 1152.51, 3.3902, 2.48657, 3.24678
7, 1290.00000, 1738.49, 1325.96, 1151.71, 3.38803, 2.48709, 3.2481
7, 1300.00000, 1738.85, 1325.57, 1150.89, 3.38601, 2.48764, 3.24945
7, 1310.00000, 1739.16, 1325.1, 1149.98, 3.38412, 2.48833, 3.2509
7, 1320.00000, 1739.45, 1324.61, 1149.02, 3.38231, 2.48906, 3.2524
7, 1330.00000, 1739.73, 1324.09, 1148.04, 3.38048, 2.48986, 3.25395
7, 1340.00000, 1740.23, 1323.75, 1147.29, 3.37793, 2.49031, 3.25527
7, 1350.00000, 1740.68, 1323.4, 1146.51, 3.37551, 2.49078, 3.2566
7, 1360.00000, 1741.13, 1322.98, 1145.68, 3.37308, 2.49136, 3.258
7, 1370.00000, 1741.53, 1322.53, 1144.79, 3.3708, 2.49201, 3.25945
7, 1380.00000, 1741.91, 1322.04, 1143.82, 3.36858, 2.49272, 3.261
7, 1390.00000, 1742.28, 1321.51, 1142.86, 3.36635, 2.49351, 3.26255
7, 1400.00000, 1742.83, 1321.18, 1142.12, 3.36354, 2.49395, 3.26388
7, 1410.00000, 1743.37, 1320.8, 1141.33, 3.36072, 2.49445, 3.26526
7, 1420.00000, 1743.87, 1320.41, 1140.51, 3.35804, 2.49498, 3.26665
7, 1430.00000, 1744.32, 1319.94, 1139.63, 3.3555, 2.49566, 3.26811
7, 1440.00000, 1744.77, 1319.45, 1138.7, 3.35296, 2.49637, 3.26963
7, 1450.00000, 1745.18, 1318.92, 1137.72, 3.35056, 2.49715, 3.27121
7, 1460.00000, 1745.78, 1318.58, 1137, 3.3475, 2.49759, 3.27254
7, 1470.00000, 1746.38, 1318.23, 1136.27, 3.34442, 2.49804, 3.27385
7, 1480.00000, 1746.91, 1317.81, 1135.46, 3.34157, 2.49861, 3.27524
7, 1490.00000, 1747.42, 1317.36, 1134.59, 3.33879, 2.49924, 3.2767
7, 1500.00000, 1747.9, 1316.87, 1133.68, 3.33607, 2.49995, 3.27821
7, 1510.00000, 1748.35, 1316.34, 1132.76, 3.3335, 2.50073, 3.27972
7, 1520.00000, 1748.99, 1316.01, 1132.07, 3.33026, 2.50116, 3.28102
7, 1530.00000, 1749.6, 1315.65, 1131.35, 3.32709, 2.50161, 3.28232
7, 1540.00000, 1750.17, 1315.26, 1130.57, 3.32407, 2.50214, 3.28368
7, 1550.00000, 1750.69, 1314.81, 1129.74, 3.32119, 2.50277, 3.28509
7, 1560.00000, 1751.18, 1314.32, 1128.88, 3.31846, 2.50347, 3.28653
7, 1570.00000, 1751.64, 1313.8, 1127.97, 3.3158, 2.50425, 3.28802
7, 1580.00000, 1752.3, 1313.46, 1127.34, 3.31247, 2.50468, 3.28925
7, 1590.00000, 1752.91, 1313.11, 1126.65, 3.30928, 2.50513, 3.29051
7, 1600.00000, 1753.48, 1312.72, 1125.93, 3.30624, 2.50566, 3.29179
7, 1610.00000, 1754.01, 1312.27, 1125.15, 3.30335, 2.50629, 3.29312
7, 1620.00000, 1754.5, 1311.79, 1124.32, 3.30061, 2.50699, 3.2945
7, 1630.00000, 1754.96, 1311.29, 1123.47, 3.29794, 2.50773, 3.29592
7, 1640.00000, 1755.59, 1310.98, 1122.89, 3.29476, 2.50813, 3.29707
7, 1650.00000, 1756.2, 1310.62, 1122.25, 3.29156, 2.50859, 3.29824
7, 1660.00000, 1756.75, 1310.24, 1121.58, 3.28859, 2.50912, 3.29944
7, 1670.00000, 1757.27, 1309.79, 1120.86, 3.28577, 2.50975, 3.30069
7, 1680.00000, 1757.72, 1309.31, 1120.1, 3.28318, 2.51046, 3.30196
7, 1690.00000, 1758.15, 1308.82, 1119.3, 3.28067, 2.5112, 3.30328
7, 1700.00000, 1758.76, 1308.51, 1118.77, 3.27755, 2.51161, 3.30435
7, 1710.00000, 1759.34, 1308.19, 1118.23, 3.27451, 2.51204, 3.30539
7, 1720.00000, 1759.86, 1307.8, 1117.61, 3.27169, 2.51257, 3.30649
7, 1730.00000, 1760.32, 1307.38, 1116.96, 3.26911, 2.51318, 3.30762
7, 1740.00000, 1760.74, 1306.91, 1116.25, 3.26668, 2.51389, 3.3088
7, 1750.00000, 1761.14, 1306.4, 1115.55, 3.26431, 2.51467, 3.30998
7, 1760.00000, 1761.71, 1306.08, 1115.06, 3.26135, 2.51512, 3.31097
7, 1770.00000, 1762.24, 1305.72, 1114.57, 3.25853, 2.51562, 3.31192
7, 1780.00000, 1762.71, 1305.35, 1114.04, 3.25596, 2.51616, 3.31288
7, 1790.00000, 1763.12, 1304.94, 1113.46, 3.25361, 2.51678, 3.31389
7, 1800.00000, 1763.49, 1304.47, 1112.85, 3.25142, 2.5175, 3.31492
7, 1810.00000, 1763.81, 1304.03, 1112.22, 3.24948, 2.51819, 3.31596
7, 1820.00000, 1764.29, 1303.79, 1111.85, 3.24702, 2.51851, 3.31675
7, 1830.00000, 1764.72, 1303.53, 1111.47, 3.24471, 2.51886, 3.31749
7, 1840.00000, 1765.1, 1303.26, 1111.03, 3.24265, 2.51924, 3.31827
7, 1850.00000, 1765.42, 1302.95, 1110.56, 3.24082, 2.51969, 3.31907
7, 1860.00000, 1765.68, 1302.6, 1110.06, 3.23923, 2.52022, 3.31989
7, 1870.00000, 1765.91, 1302.22, 1109.53, 3.2378, 2.52082, 3.32072
7, 1880.00000, 1766.3, 1302.03, 1109.25, 3.23576, 2.52108, 3.32135
7, 1890.00000, 1766.67, 1301.8, 1108.96, 3.23379, 2.5214, 3.32194
7, 1900.00000, 1766.96, 1301.51, 1108.63, 3.23213, 2.52184, 3.32254
7, 1910.00000, 1767.21, 1301.17, 1108.25, 3.23063, 2.52237, 3.32319
7, 1920.00000, 1767.4, 1300.8, 1107.82, 3.22937, 2.52298, 3.32389
7, 1930.00000, 1767.55, 1300.37, 1107.38, 3.22826, 2.52369, 3.32458
7, 1940.00000, 1767.88, 1300.17, 1107.19, 3.22654, 2.52401, 3.32506
7, 1950.00000, 1768.14, 1299.91, 1106.98, 3.22506, 2.52441, 3.3255
7, 1960.00000, 1768.36, 1299.61, 1106.72, 3.22374, 2.52489, 3.32598
7, 1970.00000, 1768.52, 1299.26, 1106.43, 3.22265, 2.52547, 3.32648
7, 1980.00000, 1768.63, 1298.86, 1106.11, 3.2218, 2.52617, 3.32699
7, 1990.00000, 1768.69, 1298.45, 1105.76, 3.22111, 2.5269, 3.32753
7, 2000.00000, 1768.93, 1298.22, 1105.68, 3.21981, 2.52729, 3.32784
7, 2010.00000, 1769.12, 1297.93, 1105.56, 3.21866, 2.52778, 3.32813
7, 2020.00000, 1769.23, 1297.61, 1105.4, 3.21783, 2.52835, 3.32842
7, 2030.00000, 1769.31, 1297.23, 1105.2, 3.21715, 2.52901, 3.32877
7, 2040.00000, 1769.34, 1296.8, 1104.96, 3.21663, 2.52978, 3.32915
7, 2050.00000, 1769.31, 1296.36, 1104.7, 3.21636, 2.5306, 3.32954
7, 2060.00000, 1769.46, 1296.08, 1104.7, 3.21546, 2.53111, 3.3297
7, 2070.00000, 1769.54, 1295.77, 1104.69, 3.21481, 2.53169, 3.3298
7, 2080.00000, 1769.59, 1295.42, 1104.63, 3.21431, 2.53233, 3.32996
7, 2090.00000, 1769.58, 1294.99, 1104.51, 3.21397, 2.53311, 3.33017
7, 2100.00000, 1769.51, 1294.54, 1104.36, 3.21394, 2.53397, 3.33039
7, 2110.00000, 1769.39, 1294.03, 1104.21, 3.21408, 2.53493, 3.33061
7, 2120.00000, 1769.45, 1293.73, 1104.29, 3.2136, 2.53553, 3.33062
7, 2130.00000, 1769.46, 1293.37, 1104.37, 3.21327, 2.53622, 3.33058
7, 2140.00000, 1769.43, 1292.97, 1104.39, 3.21311, 2.53698, 3.3306
7, 2150.00000, 1769.32, 1292.51, 1104.38, 3.21325, 2.53788, 3.33063
7, 2160.00000, 1769.17, 1292.01, 1104.32, 3.21356, 2.53885, 3.33071
7, 2170.00000, 1768.98, 1291.45, 1104.25, 3.21402, 2.53992, 3.33079
7, 2180.00000, 1768.96, 1291.09, 1104.43, 3.21387, 2.54067, 3.33066
7, 2190.00000, 1768.88, 1290.68, 1104.59, 3.21395, 2.54148, 3.33048
7, 2200.00000, 1768.76, 1290.22, 1104.7, 3.21419, 2.54238, 3.33036
7, 2210.00000, 1768.57, 1289.71, 1104.77, 3.21467, 2.5434, 3.33025
7, 2220.00000, 1768.35, 1289.15, 1104.82, 3.2153, 2.54451, 3.33016
7, 2230.00000, 1768.08, 1288.55, 1104.82, 3.21608, 2.5457, 3.33013
7, 2240.00000, 1767.99, 1288.14, 1105.11, 3.21626, 2.54656, 3.32984
7, 2250.00000, 1767.84, 1287.67, 1105.33, 3.21667, 2.54751, 3.32955
7, 2260.00000, 1767.66, 1287.17, 1105.55, 3.21715, 2.54853, 3.32926
7, 2270.00000, 1767.4, 1286.6, 1105.69, 3.21795, 2.54968, 3.32904
7, 2280.00000, 1767.12, 1285.97, 1105.81, 3.21882, 2.55094, 3.32885
7, 2290.00000, 1766.78, 1285.31, 1105.92, 3.21993, 2.55227, 3.32866
7, 2300.00000, 1766.61, 1284.84, 1106.27, 3.22042, 2.55328, 3.32825
7, 2310.00000, 1766.42, 1284.31, 1106.61, 3.22099, 2.55437, 3.32781
7, 2320.00000, 1766.16, 1283.74, 1106.87, 3.22179, 2.55553, 3.32744
7, 2330.00000, 1765.85, 1283.1, 1107.1, 3.22283, 2.55682, 3.32709
7, 2340.00000, 1765.51, 1282.43, 1107.3, 3.22394, 2.55819, 3.32677
7, 2350.00000, 1765.11, 1281.71, 1107.45, 3.22528, 2.55965, 3.3265
7, 2360.00000, 1764.9, 1281.21, 1107.87, 3.22594, 2.56073, 3.32599
7, 2370.00000, 1764.64, 1280.65, 1108.26, 3.22683, 2.56189, 3.32546
7, 2380.00000, 1764.34, 1280.02, 1108.61, 3.22779, 2.56319, 3.32497
7, 2390.00000, 1763.99, 1279.34, 1108.91, 3.22899, 2.56458, 3.32452
7, 2400.00000, 1763.61, 1278.59, 1109.18, 3.23024, 2.56611, 3.32411
7, 2410.00000, 1763.19, 1277.78, 1109.45, 3.23165, 2.56774, 3.32369
7, 2420.00000, 1762.94, 1277.15, 1109.96, 3.23245, 2.56909, 3.32306
7, 2430.00000, 1762.66, 1276.46, 1110.47, 3.23332, 2.57052, 3.32239
7, 2440.00000, 1762.34, 1275.71, 1110.94, 3.23434, 2.57205, 3.32175
7, 2450.00000, 1761.95, 1274.9, 1111.38, 3.23559, 2.57371, 3.32113
7, 2460.00000, 1761.54, 1274.02, 1111.75, 3.2369, 2.57551, 3.32059
7, 2470.00000, 1761.11, 1273.12, 1112.11, 3.2383, 2.57733, 3.32006
7, 2480.00000, 1760.84, 1272.4, 1112.72, 3.23916, 2.57885, 3.31931
7, 2490.00000, 1760.54, 1271.65, 1113.3, 3.2401, 2.58041, 3.31855
7, 2500.00000, 1760.21, 1270.86, 1113.82, 3.24111, 2.58203, 3.31784
7, 2510.00000, 1759.83, 1270.02, 1114.29, 3.24235, 2.58375, 3.31719
7, 2520.00000, 1759.4, 1269.13, 1114.68, 3.24374, 2.58556, 3.31661
7, 2530.00000, 1758.93, 1268.2, 1115.07, 3.24529, 2.58744, 3.31604
7, 2540.00000, 1758.65, 1267.48, 1115.7, 3.24615, 2.58898, 3.31525
7, 2550.00000, 1758.35, 1266.71, 1116.31, 3.24708, 2.59056, 3.31445
7, 2560.00000, 1758.01, 1265.9, 1116.85, 3.24817, 2.59223, 3.31371
7, 2570.00000, 1757.62, 1265.03, 1117.35, 3.2494, 2.594, 3.31302
7, 2580.00000, 1757.21, 1264.13, 1117.79, 3.25071, 2.59583, 3.31239
7, 2590.00000, 1756.76, 1263.19, 1118.21, 3.25217, 2.59773, 3.31178
7, 2600.00000, 1756.49, 1262.44, 1118.87, 3.25302, 2.59932, 3.31096
7, 2610.00000, 1756.18, 1261.66, 1119.47, 3.25395, 2.60092, 3.31016
7, 2620.00000, 1755.86, 1260.85, 1120.02, 3.25495, 2.60258, 3.30941
7, 2630.00000, 1755.49, 1259.99, 1120.55, 3.2561, 2.60433, 3.30869
7, 2640.00000, 1755.08, 1259.07, 1120.99, 3.2574, 2.60618, 3.30806
7, 2650.00000, 1754.65, 1258.12, 1121.39, 3.25877, 2.60809, 3.30749
7, 2660.00000, 1754.41, 1257.39, 1122.06, 3.25947, 2.60963, 3.30667
7, 2670.00000, 1754.13, 1256.64, 1122.67, 3.26032, 2.61118, 3.30586
7, 2680.00000, 1753.82, 1255.83, 1123.22, 3.26123, 2.61282, 3.30512
7, 2690.00000, 1753.49, 1254.97, 1123.73, 3.26222, 2.61455, 3.30443
7, 2700.00000, 1753.1, 1254.08, 1124.15, 3.26343, 2.61635, 3.30383
7, 2710.00000, 1752.71, 1253.17, 1124.55, 3.26465, 2.61817, 3.30326
7, 2720.00000, 1752.49, 1252.46, 1125.2, 3.26526, 2.61967, 3.30247
7, 2730.00000, 1752.26, 1251.73, 1125.79, 3.26587, 2.62116, 3.3017
7, 2740.00000, 1752, 1250.96, 1126.33, 3.26663, 2.62272, 3.30099
7, 2750.00000, 1751.69, 1250.13, 1126.79, 3.26753, 2.62437, 3.30037
7, 2760.00000, 1751.35, 1249.28, 1127.2, 3.26851, 2.62608, 3.29981
7, 2770.00000, 1751, 1248.41, 1127.56, 3.26957, 2.62781, 3.29931
7, 2780.00000, 1750.84, 1247.75, 1128.17, 3.26994, 2.6292, 3.29858
7, 2790.00000, 1750.65, 1247.05, 1128.74, 3.27039, 2.63061, 3.29785
7, 2800.00000, 1750.43, 1246.33, 1129.24, 3.271, 2.63205, 3.29721
7, 2810.00000, 1750.17, 1245.56, 1129.66, 3.27167, 2.63358, 3.29665
7, 2820.00000, 1749.9, 1244.77, 1130.02, 3.27241, 2.63514, 3.29616
7, 2830.00000, 1749.61, 1243.95, 1130.34, 3.27323, 2.63676, 3.29574
7, 2840.00000, 1749.49, 1243.36, 1130.9, 3.27346, 2.638, 3.29507
7, 2850.00000, 1749.36, 1242.73, 1131.41, 3.27368, 2.63927, 3.29444
7, 2860.00000, 1749.21, 1242.08, 1131.87, 3.27397, 2.64056, 3.29387
7, 2870.00000, 1749.02, 1241.38, 1132.25, 3.27441, 2.64195, 3.29339
7, 2880.00000, 1748.78, 1240.66, 1132.54, 3.275, 2.64336, 3.293
7, 2890.00000, 1748.55, 1239.92, 1132.82, 3.27559, 2.6448, 3.29264
7, 2900.00000, 1748.51, 1239.42, 1133.29, 3.2755, 2.64586, 3.29211
7, 2910.00000, 1748.46, 1238.87, 1133.74, 3.27541, 2.64695, 3.29159
7, 2920.00000, 1748.37, 1238.3, 1134.13, 3.27547, 2.64808, 3.29113
7, 2930.00000, 1748.24, 1237.69, 1134.44, 3.27568, 2.64925, 3.29075
7, 2940.00000, 1748.09, 1237.05, 1134.67, 3.27597, 2.65049, 3.29046
7, 2950.00000, 1747.91, 1236.4, 1134.88, 3.27633, 2.65175, 3.29021
7, 2960.00000, 1747.91, 1235.96, 1135.31, 3.27609, 2.65268, 3.28975
7, 2970.00000, 1747.91, 1235.49, 1135.69, 3.27585, 2.6536, 3.28933
7, 2980.00000, 1747.86, 1235, 1136.01, 3.27576, 2.65455, 3.28896
7, 2990.00000, 1747.81, 1234.5, 1136.23, 3.27567, 2.65552, 3.28872
7, 3000.00000, 1747.74, 1233.97, 1136.39, 3.27565, 2.65652, 3.28854
7, 3010.00000, 1747.66, 1233.46, 1136.49, 3.27563, 2.65749, 3.28846
7, 3020.00000, 1747.82, 1233.18, 1136.81, 3.27477, 2.65807, 3.28819
7, 3030.00000, 1747.95, 1232.9, 1137.05, 3.274, 2.6586, 3.28798
7, 3040.00000, 1748.08, 1232.61, 1137.24, 3.27322, 2.65915, 3.28783
7, 3050.00000, 1748.17, 1232.29, 1137.33, 3.27259, 2.65973, 3.28781
7, 3060.00000, 1748.26, 1231.95, 1137.37, 3.27195, 2.66033, 3.28785
7, 3070.00000, 1748.32, 1231.62, 1137.35, 3.27139, 2.66093, 3.28796
7, 3080.00000, 1748.56, 1231.47, 1137.58, 3.27024, 2.66122, 3.28783
7, 3090.00000, 1748.78, 1231.32, 1137.74, 3.26916, 2.66148, 3.28775
7, 3100.00000, 1748.97, 1231.13, 1137.83, 3.26815, 2.6618, 3.28774
7, 3110.00000, 1749.12, 1230.91, 1137.85, 3.26729, 2.66218, 3.28782
7, 3120.00000, 1749.23, 1230.65, 1137.81, 3.26659, 2.66262, 3.28796
7, 3130.00000, 1749.34, 1230.39, 1137.73, 3.26588, 2.66305, 3.28817
7, 3140.00000, 1749.62, 1230.36, 1137.87, 3.26458, 2.66313, 3.28816
7, 3150.00000, 1749.9, 1230.31, 1137.95, 3.26327, 2.66319, 3.2882
7, 3160.00000, 1750.13, 1230.21, 1137.98, 3.26211, 2.66331, 3.28829
7, 3170.00000, 1750.33, 1230.1, 1137.92, 3.26111, 2.66347, 3.28846
7, 3180.00000, 1750.5, 1229.95, 1137.79, 3.26018, 2.66368, 3.28874
7, 3190.00000, 1750.66, 1229.81, 1137.64, 3.25933, 2.66389, 3.28904
7, 3200.00000, 1750.98, 1229.87, 1137.68, 3.25787, 2.66377, 3.28917
7, 3210.00000, 1751.3, 1229.9, 1137.69, 3.25641, 2.66364, 3.2893
7, 3220.00000, 1751.58, 1229.92, 1137.65, 3.25511, 2.66354, 3.28949
7, 3230.00000, 1751.82, 1229.9, 1137.5, 3.25396, 2.6635, 3.28979
7, 3240.00000, 1752.02, 1229.85, 1137.32, 3.25296, 2.66352, 3.29013
7, 3250.00000, 1752.2, 1229.8, 1137.07, 3.25204, 2.66354, 3.29056
7, 3260.00000, 1752.57, 1229.96, 1137.07, 3.25044, 2.66322, 3.29075
7, 3270.00000, 1752.92, 1230.09, 1137.01, 3.24891, 2.6629, 3.29097
7, 3280.00000, 1753.21, 1230.19, 1136.89, 3.24761, 2.66264, 3.29125
7, 3290.00000, 1753.47, 1230.26, 1136.7, 3.24639, 2.66241, 3.29161
7, 3300.00000, 1753.69, 1230.29, 1136.42, 3.24532, 2.66227, 3.29207
7, 3310.00000, 1753.9, 1230.32, 1136.12, 3.24433, 2.66213, 3.29256
7, 3320.00000, 1754.28, 1230.56, 1136.07, 3.24274, 2.66165, 3.29281
7, 3330.00000, 1754.63, 1230.79, 1135.94, 3.24122, 2.66114, 3.29312
7, 3340.00000, 1754.95, 1230.96, 1135.77, 3.23985, 2.66072, 3.29346
7, 3350.00000, 1755.22, 1231.1, 1135.5, 3.23864, 2.66036, 3.29391
7, 3360.00000, 1755.45, 1231.23, 1135.2, 3.23758, 2.66004, 3.29439
7, 3370.00000, 1755.66, 1231.32, 1134.83, 3.2366, 2.65976, 3.29497
7, 3380.00000, 1756.03, 1231.64, 1134.73, 3.2351, 2.65913, 3.29527
7, 3390.00000, 1756.39, 1231.91, 1134.54, 3.23359, 2.65852, 3.29563
7, 3400.00000, 1756.69, 1232.17, 1134.33, 3.23231, 2.65795, 3.29602
7, 3410.00000, 1756.95, 1232.38, 1134.03, 3.23119, 2.65746, 3.29649
7, 3420.00000, 1757.17, 1232.55, 1133.66, 3.23022, 2.65704, 3.29705
7, 3430.00000, 1757.37, 1232.73, 1133.26, 3.22933, 2.65662, 3.29764
7, 3440.00000, 1757.72, 1233.09, 1133.11, 3.22792, 2.65589, 3.29799
7, 3450.00000, 1758.07, 1233.42, 1132.9, 3.22649, 2.65518, 3.29838
7, 3460.00000, 1758.36, 1233.73, 1132.63, 3.2253, 2.65451, 3.29881
7, 3470.00000, 1758.59, 1233.98, 1132.31, 3.22435, 2.65393, 3.2993
7, 3480.00000, 1758.78, 1234.21, 1131.9, 3.22355, 2.65342, 3.29987
7, 3490.00000, 1758.95, 1234.42, 1131.47, 3.22283, 2.65293, 3.30048
7, 3500.00000, 1759.29, 1234.83, 1131.3, 3.2215, 2.65211, 3.30085
7, 3510.00000, 1759.59, 1235.21, 1131.06, 3.22033, 2.65131, 3.30124
7, 3520.00000, 1759.83, 1235.55, 1130.76, 3.2194, 2.65058, 3.30168
7, 3530.00000, 1760.05, 1235.85, 1130.41, 3.21853, 2.64993, 3.30219
7, 3540.00000, 1760.2, 1236.1, 1129.98, 3.2179, 2.64935, 3.30277
7, 3550.00000, 1760.34, 1236.33, 1129.52, 3.21735, 2.64884, 3.30339
7, 3560.00000, 1760.64, 1236.75, 1129.29, 3.21618, 2.64801, 3.30381
7, 3570.00000, 1760.91, 1237.14, 1129.02, 3.21517, 2.64718, 3.30422
7, 3580.00000, 1761.13, 1237.5, 1128.7, 3.21432, 2.64641, 3.30468
7, 3590.00000, 1761.28, 1237.81, 1128.32, 3.21379, 2.64574, 3.30519
8, 0.00000, 1761.39, 1238.09, 1127.91, 3.21341, 2.64514, 3.30573
8, 10.00000, 1761.44, 1238.34, 1127.49, 3.21328, 2.6446, 3.30625
8, 20.00000, 1761.63, 1238.8, 1127.32, 3.2127, 2.64373, 3.30652
8, 30.00000, 1761.78, 1239.22, 1127.14, 3.21228, 2.64288, 3.30676
8, 40.00000, 1761.87, 1239.61, 1126.93, 3.2121, 2.64211, 3.30701
8, 50.00000, 1761.9, 1239.93, 1126.66, 3.21216, 2.64146, 3.30731
8, 60.00000, 1761.87, 1240.24, 1126.33, 3.21245, 2.64084, 3.30766
8, 70.00000, 1761.82, 1240.5, 1125.98, 3.21282, 2.64032, 3.30805
8, 80.00000, 1761.92, 1240.95, 1125.84, 3.21266, 2.63948, 3.30823
