hour, t(sec), |V|1 (volts), |V|2 (volts), |V|3 (volts), |I|1 (amps), |I|2 (amps), |I|3 (amps)
20, 3000.00000, 7255.36, 7207.24, 7205.31, 18.0834, 8.35, 7.90395
20, 3060.00000, 7254.74, 7205.91, 7204.97, 18.1267, 8.37597, 7.91285
20, 3120.00000, 7253.25, 7204.1, 7206.47, 18.1789, 8.44233, 7.90057
20, 3180.00000, 7251.43, 7202.01, 7208.77, 18.2323, 8.52491, 7.87902
20, 3240.00000, 7249.35, 7199.74, 7211.75, 18.2859, 8.62055, 7.84922
20, 3300.00000, 7247.1, 7197.35, 7215.27, 18.3389, 8.72549, 7.81226
20, 3360.00000, 7244.77, 7194.95, 7219.18, 18.3905, 8.8355, 7.76951
20, 3420.00000, 7242.43, 7192.63, 7223.32, 18.4396, 8.94601, 7.72254
20, 3480.00000, 7240.2, 7190.48, 7227.51, 18.4854, 9.05238, 7.67309
20, 3540.00000, 7238.16, 7188.58, 7231.59, 18.5268, 9.15001, 7.62293
21, 0.00000, 7236.39, 7187.02, 7235.37, 18.5627, 9.23465, 7.57387
21, 60.00000, 7234.96, 7185.84, 7238.71, 18.5925, 9.30259, 7.52762
21, 120.00000, 7234.58, 7185.47, 7240.82, 18.5966, 9.3266, 7.48994
21, 180.00000, 7234.61, 7185.53, 7242.31, 18.5944, 9.33075, 7.45782
21, 240.00000, 7234.99, 7186, 7243.16, 18.5879, 9.31607, 7.43189
21, 300.00000, 7235.67, 7186.83, 7243.38, 18.5784, 9.28432, 7.4127
21, 360.00000, 7236.6, 7187.96, 7243.02, 18.5675, 9.2379, 7.40055
21, 420.00000, 7237.72, 7189.33, 7242.11, 18.5564, 9.17988, 7.39553
21, 480.00000, 7238.95, 7190.84, 7240.74, 18.5463, 9.11368, 7.39745
21, 540.00000, 7240.22, 7192.43, 7239, 18.5381, 9.04299, 7.40592
21, 600.00000, 7241.48, 7194, 7237, 18.5323, 8.97162, 7.42031
21, 660.00000, 7242.65, 7195.46, 7234.84, 18.5293, 8.90327, 7.43986
21, 720.00000, 7243.2, 7196.74, 7232.84, 18.5494, 8.84902, 7.46402
21, 780.00000, 7243.6, 7197.77, 7230.89, 18.5703, 8.80359, 7.49132
21, 840.00000, 7243.88, 7198.5, 7229.07, 18.589, 8.76909, 7.52069
21, 900.00000, 7244.04, 7198.87, 7227.47, 18.603, 8.74712, 7.55099
21, 960.00000, 7244.13, 7198.86, 7226.15, 18.6096, 8.73878, 7.5811
21, 1020.00000, 7244.15, 7198.44, 7225.17, 18.6067, 8.74463, 7.60996
21, 1080.00000, 7244.16, 7197.62, 7224.57, 18.5921, 8.76471, 7.63667
21, 1140.00000, 7244.18, 7196.4, 7224.37, 18.5646, 8.79846, 7.66047
21, 1200.00000, 7244.24, 7194.82, 7224.57, 18.5233, 8.84486, 7.68078
21, 1260.00000, 7244.37, 7192.93, 7225.16, 18.4684, 8.90234, 7.69728
21, 1320.00000, 7245.11, 7190.48, 7226.56, 18.3628, 8.97469, 7.7
21, 1380.00000, 7245.91, 7187.87, 7228.23, 18.249, 9.05345, 7.69964
21, 1440.00000, 7246.72, 7185.21, 7230.07, 18.133, 9.13529, 7.69754
21, 1500.00000, 7247.5, 7182.62, 7231.96, 18.0209, 9.21681, 7.69503
21, 1560.00000, 7248.2, 7180.22, 7233.78, 17.9189, 9.29453, 7.69347
21, 1620.00000, 7248.77, 7178.12, 7235.41, 17.8329, 9.3651, 7.69422
21, 1680.00000, 7249.17, 7176.42, 7236.74, 17.7686, 9.42542, 7.69852
21, 1740.00000, 7249.37, 7175.22, 7237.67, 17.7309, 9.47274, 7.70742
21, 1800.00000, 7249.32, 7174.58, 7238.12, 17.7238, 9.50489, 7.72177
21, 1860.00000, 7249.02, 7174.57, 7238.03, 17.7502, 9.52031, 7.74211
21, 1920.00000, 7248.03, 7175.9, 7236.83, 17.8464, 9.49806, 7.77814
21, 1980.00000, 7246.79, 7177.82, 7235.06, 17.9753, 9.45965, 7.81964
21, 2040.00000, 7245.36, 7180.23, 7232.81, 18.1327, 9.40779, 7.86514
21, 2100.00000, 7243.79, 7183.04, 7230.16, 18.3136, 9.34546, 7.91305
21, 2160.00000, 7242.13, 7186.1, 7227.2, 18.5119, 9.27608, 7.96157
21, 2220.00000, 7240.43, 7189.3, 7224.05, 18.7212, 9.20328, 8.00877
21, 2280.00000, 7238.78, 7192.5, 7220.84, 18.9345, 9.13072, 8.05265
21, 2340.00000, 7237.21, 7195.57, 7217.69, 19.1447, 9.06199, 8.09126
21, 2400.00000, 7235.79, 7198.4, 7214.74, 19.345, 9.00038, 8.12278
21, 2460.00000, 7234.56, 7200.87, 7212.11, 19.5291, 8.94875, 8.14562
21, 2520.00000, 7234.04, 7202.41, 7210.29, 19.6593, 8.92599, 8.14742
21, 2580.00000, 7233.73, 7203.48, 7208.96, 19.7655, 8.91595, 8.13914
21, 2640.00000, 7233.61, 7204.08, 7208.14, 19.8472, 8.91806, 8.12138
21, 2700.00000, 7233.64, 7204.24, 7207.85, 19.9044, 8.93143, 8.0949
21, 2760.00000, 7233.77, 7203.99, 7208.07, 19.9383, 8.95467, 8.06081
21, 2820.00000, 7233.95, 7203.38, 7208.8, 19.9505, 8.98594, 8.02039
21, 2880.00000, 7234.14, 7202.49, 7209.98, 19.9438, 9.02309, 7.97517
21, 2940.00000, 7234.29, 7201.38, 7211.57, 19.9213, 9.06374, 7.92682
21, 3000.00000, 7234.34, 7200.16, 7213.49, 19.8867, 9.10537, 7.87702
21, 3060.00000, 7234.27, 7198.91, 7215.66, 19.8437, 9.14549, 7.82755
21, 3120.00000, 7233.71, 7197.92, 7218.1, 19.8076, 9.17154, 7.78597
21, 3180.00000, 7232.99, 7197.06, 7220.59, 19.7706, 9.19233, 7.74747
21, 3240.00000, 7232.12, 7196.38, 7223.01, 19.7352, 9.20693, 7.71307
21, 3300.00000, 7231.15, 7195.95, 7225.26, 19.7042, 9.21464, 7.68366
21, 3360.00000, 7230.09, 7195.79, 7227.22, 19.6798, 9.21501, 7.66004
21, 3420.00000, 7229, 7195.95, 7228.8, 19.6639, 9.20799, 7.64285
21, 3480.00000, 7227.91, 7196.41, 7229.9, 19.658, 9.19381, 7.63265
21, 3540.00000, 7226.87, 7197.2, 7230.47, 19.663, 9.17301, 7.62985
22, 0.00000, 7225.93, 7198.27, 7230.44, 19.6793, 9.14645, 7.63474
22, 60.00000, 7225.13, 7199.61, 7229.79, 19.7069, 9.11521, 7.64753
22, 120.00000, 7224.91, 7201.52, 7228.29, 19.7299, 9.07463, 7.65744
22, 180.00000, 7224.88, 7203.54, 7226.18, 19.7638, 9.03255, 7.67628
22, 240.00000, 7225.04, 7205.59, 7223.51, 19.8087, 8.99111, 7.70477
22, 300.00000, 7225.39, 7207.55, 7220.36, 19.864, 8.95238, 7.74349
22, 360.00000, 7225.91, 7209.33, 7216.8, 19.9285, 8.91827, 7.79274
22, 420.00000, 7226.6, 7210.82, 7212.95, 20.0007, 8.89054, 7.85254
22, 480.00000, 7227.43, 7211.92, 7208.91, 20.0782, 8.87065, 7.92257
22, 540.00000, 7228.44, 7212.57, 7204.73, 20.1576, 8.85961, 8.0032
22, 600.00000, 7229.5, 7212.7, 7200.74, 20.2377, 8.85845, 8.09022
22, 660.00000, 7230.72, 7212.25, 7196.86, 20.3128, 8.86709, 8.1853
22, 720.00000, 7231.67, 7210.86, 7193.39, 20.4072, 8.89783, 8.29997
22, 780.00000, 7232.75, 7208.91, 7190.29, 20.4873, 8.93667, 8.41664
22, 840.00000, 7234, 7206.47, 7187.66, 20.5464, 8.98132, 8.53169
22, 900.00000, 7235.43, 7203.59, 7185.55, 20.5787, 9.02929, 8.64131
22, 960.00000, 7237.09, 7200.39, 7184.04, 20.5787, 9.07787, 8.74175
22, 1020.00000, 7238.97, 7196.95, 7183.16, 20.5424, 9.12425, 8.82944
22, 1080.00000, 7241.09, 7193.41, 7182.94, 20.4669, 9.16571, 8.90112
22, 1140.00000, 7243.44, 7189.89, 7183.37, 20.3508, 9.19969, 8.95403
22, 1200.00000, 7246.01, 7186.5, 7184.45, 20.1945, 9.22395, 8.98608
22, 1260.00000, 7248.81, 7183.31, 7186.17, 19.9981, 9.23759, 8.99549
22, 1320.00000, 7252.46, 7180.77, 7188.74, 19.7006, 9.21751, 8.95947
22, 1380.00000, 7256.12, 7178.69, 7191.73, 19.3807, 9.18571, 8.90311
22, 1440.00000, 7259.69, 7177.15, 7195.03, 19.0511, 9.1438, 8.82965
22, 1500.00000, 7263.02, 7176.19, 7198.5, 18.7251, 9.09378, 8.74291
22, 1560.00000, 7266.01, 7175.84, 7201.99, 18.4156, 9.038, 8.64714
22, 1620.00000, 7268.54, 7176.12, 7205.31, 18.1364, 8.97901, 8.54785
22, 1680.00000, 7270.56, 7177, 7208.47, 17.8955, 8.91958, 8.44744
22, 1740.00000, 7271.98, 7178.46, 7211.29, 17.7042, 8.86214, 8.35132
22, 1800.00000, 7272.75, 7180.45, 7213.67, 17.5697, 8.8092, 8.26352
22, 1860.00000, 7272.84, 7182.89, 7215.53, 17.4974, 8.76299, 8.18762
22, 1920.00000, 7271.29, 7186.03, 7216.53, 17.5778, 8.74224, 8.14394
22, 1980.00000, 7269.16, 7189.42, 7216.95, 17.7166, 8.73029, 8.11583
22, 2040.00000, 7266.59, 7192.91, 7216.83, 17.9034, 8.72711, 8.10321
22, 2100.00000, 7263.73, 7196.37, 7216.21, 18.1265, 8.73224, 8.10543
22, 2160.00000, 7260.68, 7199.7, 7215.11, 18.3744, 8.74403, 8.12164
22, 2220.00000, 7257.72, 7202.63, 7213.68, 18.629, 8.76329, 8.1494
22, 2280.00000, 7254.99, 7205.06, 7212.04, 18.8756, 8.78858, 8.18622
22, 2340.00000, 7252.55, 7206.98, 7210.19, 19.1037, 8.8172, 8.23053
22, 2400.00000, 7250.59, 7208.24, 7208.29, 19.2984, 8.84858, 8.27912
22, 2460.00000, 7249.19, 7208.77, 7206.44, 19.4487, 8.88161, 8.32906
22, 2520.00000, 7249.76, 7208.15, 7204.89, 19.4425, 8.89318, 8.36501
22, 2580.00000, 7250.93, 7206.76, 7203.61, 19.3856, 8.90665, 8.39776
22, 2640.00000, 7252.52, 7204.68, 7202.68, 19.2855, 8.92325, 8.42595
22, 2700.00000, 7254.4, 7201.98, 7202.17, 19.1513, 8.94445, 8.44839
22, 2760.00000, 7256.38, 7198.76, 7202.14, 18.9935, 8.97166, 8.46416
22, 2820.00000, 7258.29, 7195.14, 7202.63, 18.8241, 9.00618, 8.47262
22, 2880.00000, 7259.96, 7191.24, 7203.67, 18.6552, 9.04906, 8.47338
22, 2940.00000, 7261.22, 7187.21, 7205.25, 18.4991, 9.10101, 8.46638
22, 3000.00000, 7261.92, 7183.19, 7207.35, 18.3671, 9.16234, 8.45179
22, 3060.00000, 7261.96, 7179.32, 7209.94, 18.2693, 9.23287, 8.43007
22, 3120.00000, 7260.13, 7176.02, 7213.4, 18.2844, 9.33241, 8.40198
22, 3180.00000, 7257.57, 7173.12, 7217.16, 18.3429, 9.43755, 8.36813
22, 3240.00000, 7254.3, 7170.67, 7221.2, 18.4442, 9.5457, 8.32856
22, 3300.00000, 7250.58, 7168.81, 7225.19, 18.581, 9.65164, 8.28662
22, 3360.00000, 7246.47, 7167.54, 7229.08, 18.7496, 9.75233, 8.24247
22, 3420.00000, 7242.13, 7166.91, 7232.74, 18.9431, 9.84389, 8.19734
22, 3480.00000, 7237.73, 7166.94, 7236.04, 19.1535, 9.92262, 8.15249
22, 3540.00000, 7233.43, 7167.62, 7238.87, 19.3719, 9.98515, 8.1091
23, 0.00000, 7229.42, 7168.92, 7241.13, 19.5888, 10.0286, 8.06826
23, 60.00000, 7225.85, 7170.81, 7242.75, 19.7948, 10.0507, 8.03097
23, 120.00000, 7223.73, 7173.36, 7243.03, 19.9415, 10.0281, 8.00075
23, 180.00000, 7222.21, 7176.38, 7242.66, 20.0651, 9.9835, 7.97522
23, 240.00000, 7221.38, 7179.7, 7241.71, 20.1596, 9.91998, 7.9549
23, 300.00000, 7221.26, 7183.19, 7240.27, 20.222, 9.84053, 7.93995
23, 360.00000, 7221.84, 7186.72, 7238.43, 20.2508, 9.74874, 7.9304
23, 420.00000, 7223.08, 7190.17, 7236.3, 20.2454, 9.64856, 7.92616
23, 480.00000, 7224.92, 7193.41, 7234.01, 20.2066, 9.54416, 7.92703
23, 540.00000, 7227.28, 7196.35, 7231.67, 20.1368, 9.43977, 7.93273
23, 600.00000, 7230.07, 7198.88, 7229.39, 20.039, 9.33952, 7.94294
23, 660.00000, 7233.27, 7200.93, 7227.22, 19.9154, 9.24675, 7.95788
23, 720.00000, 7236.47, 7202.07, 7226.21, 19.7647, 9.17921, 7.96874
23, 780.00000, 7239.78, 7202.67, 7225.45, 19.602, 9.12482, 7.98362
23, 840.00000, 7243.1, 7202.74, 7224.89, 19.4346, 9.08481, 8.00288
23, 900.00000, 7246.34, 7202.33, 7224.51, 19.2694, 9.0599, 8.02679
23, 960.00000, 7249.4, 7201.47, 7224.25, 19.1135, 9.0503, 8.05559
23, 1020.00000, 7252.16, 7200.27, 7224.05, 18.9753, 9.05522, 8.08935
23, 1080.00000, 7254.66, 7198.72, 7223.83, 18.8569, 9.07468, 8.12832
23, 1140.00000, 7256.79, 7196.94, 7223.55, 18.7653, 9.10714, 8.17234
23, 1200.00000, 7258.51, 7195, 7223.12, 18.7045, 9.15098, 8.2212
23, 1260.00000, 7259.8, 7192.99, 7222.51, 18.6773, 9.20426, 8.27453
23, 1320.00000, 7260.57, 7191.5, 7221.07, 18.7086, 9.25455, 8.33478
23, 1380.00000, 7260.92, 7190.06, 7219.41, 18.7733, 9.31052, 8.39822
23, 1440.00000, 7260.87, 7188.67, 7217.57, 18.868, 9.37082, 8.46356
23, 1500.00000, 7260.47, 7187.34, 7215.6, 18.9885, 9.43379, 8.52956
23, 1560.00000, 7259.75, 7186.08, 7213.55, 19.1294, 9.49777, 8.59491
23, 1620.00000, 7258.79, 7184.91, 7211.5, 19.2848, 9.56101, 8.65827
23, 1680.00000, 7257.66, 7183.83, 7209.51, 19.4481, 9.6218, 8.71824
23, 1740.00000, 7256.42, 7182.83, 7207.65, 19.6126, 9.67844, 8.77352
23, 1800.00000, 7255.15, 7181.93, 7205.98, 19.7715, 9.72932, 8.82285
23, 1860.00000, 7253.92, 7181.12, 7204.57, 19.9185, 9.77292, 8.86512
23, 1920.00000, 7252.97, 7180.02, 7203.94, 20.0192, 9.81421, 8.89589
23, 1980.00000, 7252.19, 7179.05, 7203.62, 20.0996, 9.84529, 8.91803
23, 2040.00000, 7251.6, 7178.28, 7203.6, 20.1583, 9.86449, 8.93147
23, 2100.00000, 7251.24, 7177.75, 7203.84, 20.1949, 9.87058, 8.93621
23, 2160.00000, 7251.13, 7177.5, 7204.31, 20.2096, 9.86271, 8.93243
23, 2220.00000, 7251.27, 7177.57, 7204.97, 20.2037, 9.84044, 8.92052
23, 2280.00000, 7251.65, 7177.99, 7205.78, 20.1791, 9.8038, 8.90108
23, 2340.00000, 7252.26, 7178.77, 7206.69, 20.1384, 9.7533, 8.87484
23, 2400.00000, 7253.08, 7179.91, 7207.66, 20.0846, 9.68993, 8.84272
23, 2460.00000, 7254.05, 7181.42, 7208.63, 20.0213, 9.61514, 8.80573
23, 2520.00000, 7255.34, 7183.83, 7209.46, 19.9575, 9.51546, 8.76056
23, 2580.00000, 7256.69, 7186.5, 7210.23, 19.8908, 9.40984, 8.71322
23, 2640.00000, 7258, 7189.32, 7210.92, 19.8246, 9.30242, 8.66524
23, 2700.00000, 7259.23, 7192.21, 7211.52, 19.7618, 9.19728, 8.61817
23, 2760.00000, 7260.28, 7195.06, 7212.02, 19.7054, 9.09839, 8.57341
23, 2820.00000, 7261.1, 7197.76, 7212.44, 19.6578, 9.00955, 8.53223
23, 2880.00000, 7261.61, 7200.22, 7212.76, 19.6211, 8.93419, 8.49573
23, 2940.00000, 7261.78, 7202.35, 7213.01, 19.597, 8.87529, 8.46473
23, 3000.00000, 7261.57, 7204.09, 7213.21, 19.5866, 8.83525, 8.43982
23, 3060.00000, 7260.95, 7205.37, 7213.39, 19.5906, 8.81584, 8.4213
23, 3120.00000, 7259.54, 7205.63, 7213.57, 19.6105, 8.83742, 8.41565
23, 3180.00000, 7257.75, 7205.41, 7213.79, 19.6446, 8.87956, 8.41553
23, 3240.00000, 7255.65, 7204.75, 7214.06, 19.6915, 8.94008, 8.41991
23, 3300.00000, 7253.31, 7203.69, 7214.41, 19.7497, 9.01635, 8.42752
23, 3360.00000, 7250.79, 7202.29, 7214.88, 19.8174, 9.10523, 8.43698
23, 3420.00000, 7248.19, 7200.65, 7215.47, 19.8925, 9.20324, 8.44688
23, 3480.00000, 7245.58, 7198.82, 7216.22, 19.9727, 9.30667, 8.45586
23, 3540.00000, 7243.04, 7196.9, 7217.13, 20.0556, 9.4118, 8.46265
24, 0.00000, 7240.66, 7194.97, 7218.2, 20.1387, 9.515, 8.46618
