NODE_ID,CYME_X,CYME_Y,LAT,LONG
'263514868',278476.74,-245343.63,35.26961371,-80.91146171
'258850603',278628.55,-244983.71,35.27269012,-80.90976185
'258851387',279239.21,-244338.27,35.27820702,-80.90292408
'260745317',278843.4,-244940.38,35.27306049,-80.9073561
'259207082',279398,-244190.38,35.27947111,-80.90114606
'261002705',277611.79,-245578.25,35.26760829,-80.92114684
'258850770',278964.94,-245566.33,35.26771018,-80.90599518
'263514904',278977.58,-245613.69,35.26730537,-80.90585364
'258840205',279029.57,-244011.96,35.28099615,-80.90527149
'258851096',278449.88,-244139.79,35.27990353,-80.91176247
'260745306',278028.49,-244558.76,35.27632238,-80.91648091
'260972141',279444.05,-244663.29,35.27542891,-80.90063042
'258840005',279483.98,-244111.6,35.28014448,-80.90018331
'258850586',278537.9,-245017.92,35.27239771,-80.91077688
'472684080',277779.13,-244350.76,35.27810026,-80.91927308
'263515057',278451.39,-244140,35.27990173,-80.91174556
'258839886',279133.98,-243670.88,35.28391154,-80.90410238
'258850970',278287.1,-245024,35.27234574,-80.91358517
'263514850',278456.3,-245158.24,35.27119833,-80.91169059
'258840242',278573.62,-243930.38,35.28169346,-80.91037691
'258840011',279542,-244133.37,35.2799584,-80.89953365
'263645693',278298.19,-244764.83,35.274561,-80.913461
'260972111',279471.78,-244286.82,35.27864679,-80.90031992
'258851123',278486.55,-244370.27,35.2779335,-80.91135187
'258840398',278207.54,-244042.3,35.28073682,-80.91447603
'258840219',278925.52,-243987.81,35.28120258,-80.90643657
'258851150',278334.9,-244387.71,35.27778443,-80.91304994
'258851313',279039.24,-243960.57,35.28143541,-80.90516321
'258839921',279025.83,-243680.66,35.28382794,-80.90531337
'258840317',277898.74,-243926.21,35.2817291,-80.91793377
'261002756',277639.41,-245736.45,35.26625608,-80.92083757
'261311161',278968.49,-245641.28,35.26706954,-80.90595543
'263514823',278737.57,-245013.21,35.27243797,-80.90854111
'263515147',279242.83,-244164.62,35.27969129,-80.90288355
'261031159',279479.46,-244522.33,35.27663377,-80.90023393
'261107771',277977.76,-245564.83,35.267723,-80.91704896
'258839896',279048.04,-243597.67,35.2845373,-80.90506468
'258839859',279557,-243932.2,35.2816779,-80.89936569
'263514832',278465.52,-245001.68,35.27253652,-80.91158735
'258850613',278747.81,-244979.85,35.27272312,-80.90842645
'258851108',278466.16,-244233.54,35.2791022,-80.91158018
'260972080',279344.19,-244587.81,35.27607408,-80.90174859
'263815492',277844.73,-245537.99,35.26795242,-80.91853854
'258851338',279159.8,-244231.98,35.27911553,-80.90381326
'258850700',278695.69,-245646.27,35.26702689,-80.90901006
'259223113',278911.77,-244047.68,35.28069084,-80.90659054
'260745407',278101.87,-244457.19,35.27719055,-80.91565925
'258850929',278896.92,-245680.78,35.26673192,-80.90675682
'263511790',278309.52,-244689.57,35.27520428,-80.91333413
'258840373',278014.02,-244215.67,35.27925494,-80.91664294
'258840215',278948.12,-243993.01,35.28115813,-80.90618352
'258851212',278677.96,-244663.85,35.27542413,-80.90920859
'258851227',278760.17,-244649.03,35.2755508,-80.90828805
'258851217',278672.77,-244719.08,35.27495205,-80.9092667
'258839864',279465.75,-243880.48,35.28211998,-80.90038744
'264292391',279443.19,-244664.55,35.27541814,-80.90064005
'472684459',277974.98,-244678.33,35.27530036,-80.91708008
'259005104',277474.85,-244899.29,35.2734117,-80.9226802
'261124314',277563.13,-244413.2,35.27756656,-80.9216917
'258851459',279198.26,-243787.23,35.28291703,-80.90338262
'261031154',279416.94,-244526.5,35.27659812,-80.90093398
