NODE_ID,CYME_X,CYME_Y,LAT,LONG
'260110244',310411.33,-174208.49,35.89490624,-80.52893784
'254420172',313222.25,-167957.27,35.94907669,-80.49703621
'254460742',310754.77,-180790.38,35.83787034,-80.52504007
'254454485',310993.85,-182041.8,35.82702606,-80.52232671
'254460079',311272.34,-185104.62,35.80048494,-80.51916608
'260873761',310141.69,-183181.72,35.81714799,-80.53199803
'262291785',305927.13,-173818.69,35.89828408,-80.57982982
'260113633',309058.36,-171709.2,35.91656404,-80.54429293
'264426022',313912.31,-184213.98,35.80820285,-80.48920459
'624542622',302104.68,-172226.37,35.91208246,-80.62321148
'254433339',306633.79,-174827.6,35.88954129,-80.57180981
'254438468',300378.02,-171263.45,35.92042672,-80.64280765
'259253038',308754.53,-172995.73,35.90541551,-80.54774115
'254427135',311851.3,-171478.08,35.91856682,-80.51259536
'263715729',310764.87,-170785.27,35.92457043,-80.52492545
'254426875',310746.5,-170255.61,35.92916024,-80.52513393
'254461012',312004.3,-179457.03,35.84942459,-80.51085894
'263916334',308544.49,-175929.88,35.87998939,-80.55012493
'254449579',309733.53,-182114.9,35.8263926,-80.53663031
'624542813',300357.4,-171594.64,35.91755676,-80.64304167
'262285133',308019.59,-169473.1,35.93594114,-80.55608212
'254421031',314221.2,-164693.31,35.9773608,-80.48569895
'263903229',310245.49,-181147.91,35.83477213,-80.53081998
'263877917',312047.98,-185708.73,35.79524998,-80.5103632
'624619997',308127.29,-174402.47,35.89322529,-80.55485981
'695135338',307511.83,-175323.16,35.88524697,-80.56184478
'254459894',311920.57,-184453.96,35.80612329,-80.5118092
'254426745',309479.95,-170716.68,35.9251648,-80.53950823
'254437663',305207.95,-173560.57,35.90052084,-80.58799192
'254466693',307927.44,-174997.29,35.88807083,-80.55712794
'254421151',310769.08,-167196.66,35.95566781,-80.52487767
'254426520',309714.3,-166751.47,35.95952564,-80.53684855
'254426750',309453.13,-171001.57,35.92269606,-80.53981262
'254448126',307440.49,-177323.54,35.86791252,-80.56265443
'254427487',308284.28,-172897.59,35.90626595,-80.5530781
'699926427',312636.14,-167922.93,35.94937426,-80.50368807
'254412437',308995.5,-170042.1,35.93101042,-80.54500634
'260848184',312798.41,-164541.02,35.97868048,-80.50184644
'254460483',309042.15,-183721.61,35.81246953,-80.5444769
'615949306',308613.64,-179612.01,35.8480816,-80.54934014
'254437807',304325.49,-173344.3,35.90239494,-80.59800711
'254448816',309222.42,-182586.39,35.82230687,-80.54243099
'261162683',305826.57,-172542.22,35.90934543,-80.58097109
'260116778',304939.59,-171411.15,35.91914681,-80.59103758
'254444139',307465.31,-174069.57,35.89611006,-80.56237274
'254413205',311142.51,-168946.13,35.94050764,-80.52063954
'260110204',310461.91,-173310.12,35.90269113,-80.52836379
'435573224',309360.05,-170662.54,35.92563395,-80.540869
'254405888',310321.61,-172759.9,35.90745911,-80.52995608
'263903177',308207.7,-176580.9,35.87434793,-80.55394722
'254449383',308860.56,-182304.49,35.82474969,-80.5465378
'254443629',305913.42,-172423.03,35.91037828,-80.57998541
'254412420',308821.36,-169908.42,35.93216884,-80.54698269
'263985640',309712.85,-166751.93,35.95952166,-80.53686501
'254448261',309016.25,-180244.56,35.84260018,-80.54477085
'262296225',311316.74,-181850.26,35.82868586,-80.51866218
'254448167',308393.41,-179045.59,35.85298996,-80.55183957
'254406591',308594.56,-172748.54,35.90755755,-80.54955668
'254449388',308877.26,-182247.02,35.82524771,-80.54634827
'254443776',306932.02,-173541.45,35.90068652,-80.56842514
'624621662',307048.16,-175202.27,35.88629456,-80.56710705
'260112408',313350.92,-164909.7,35.97548565,-80.49557591
'254454343',310246.05,-181296.96,35.83348053,-80.53081363
'705407310',310130.05,-167728.27,35.95106111,-80.53213013
'254406280',310312.86,-173521.57,35.9008588,-80.53005539
'254413018',309740.72,-168130.12,35.94757884,-80.53654871
'259143384',312095.46,-167428.25,35.95366095,-80.50982435
'260949067',311001.59,-185029.28,35.80113781,-80.52223887
'699016036',308673.57,-179669.7,35.84758168,-80.54865998
'254460648',310185.18,-181082.31,35.83534059,-80.53150445
'260115288',306612.45,-175807.2,35.88105249,-80.572052
'620619602',308083.97,-172409.49,35.91049562,-80.55535146
'254420626',312462.51,-165232.49,35.97268849,-80.50565863
'254448296',308931.48,-180278.3,35.84230781,-80.54573292
