NODE_ID,CYME_X,CYME_Y,LAT,LONG
'637684623',291086.57,-251076.81,35.21520018,-80.77409933
'258908360',290220.87,-251575.58,35.21078886,-80.78376996
'699625379',291769.17,-250823.59,35.21743976,-80.76647409
'258908305',290135.18,-251846.76,35.20839044,-80.78472719
'258908295',289916.98,-252067.76,35.20643583,-80.78716467
'258904231',291851.77,-251020.36,35.21569945,-80.76555138
'258904666',291095.34,-250978.08,35.21607339,-80.77400136
'258903919',291854.77,-251212.81,35.21399734,-80.76551786
'258907935',290514.7,-251676.47,35.20989655,-80.78048762
'263530720',290668.89,-251488.6,35.21155815,-80.77876518
'258908375',290029.4,-251503.53,35.2114261,-80.78590884
'260761178',291834.76,-251235.36,35.2137979,-80.76574139
'258908012',290983.92,-252259.48,35.20474018,-80.77524602
'258907732',290686.86,-251181.25,35.21427647,-80.77856444
'263533169',291311.9,-251077.87,35.21519081,-80.7715822
'258904196',291980.28,-251144.21,35.21460407,-80.76411581
'258896613',290528.74,-251121.61,35.21480395,-80.78033078
'258908220',290137.83,-251966.29,35.20733327,-80.78469758
'260761121',291905.13,-251391.28,35.21241889,-80.7649553
'260762267',290780.51,-251607.81,35.21050381,-80.77751829
'263534312',290488.54,-251174.13,35.21433945,-80.78077985
'263532989',292040.34,-251258.79,35.21359068,-80.76344488
'258903853',291330.53,-251085.41,35.21512412,-80.77137408
'699625172',292012.42,-250823.58,35.21743985,-80.76375677
'258908106',290438.24,-251931.04,35.20764503,-80.78134174
'258908270',290101.15,-251950.09,35.20747655,-80.78510733
'258903806',290927.84,-250979.78,35.21605835,-80.77587248
'258908215',290165.18,-251975.71,35.20724996,-80.78439206
'258904595',291278.94,-251190.15,35.21419776,-80.77195039
'258904278',291847.07,-250880.79,35.21693386,-80.76560388
'258904350',291726.03,-251050.82,35.21543005,-80.766956
'258904466',291738.09,-251213.72,35.2139893,-80.76682128
'258903888',291558.71,-251072.68,35.21523671,-80.76882511
'258904538',291482.39,-251392.05,35.21241208,-80.76967767
'258907814',290865.04,-251138.93,35.21465077,-80.77657401
'260761148',291766.54,-251069.66,35.21526342,-80.76650347
'699603841',291237.87,-251059.76,35.21535098,-80.77240918
'258907950',290719.4,-251768.82,35.20907977,-80.77820094
'258907854',291019.62,-251164.42,35.21442533,-80.77484722
'258896592',290485.08,-251268.64,35.21350356,-80.7808185
'258904288',291906.81,-250766.88,35.21794133,-80.76493653
'258904142',292154.18,-251139.87,35.21464245,-80.76217319
'258904436',291824.63,-250729.7,35.21827016,-80.76585455
'258896400',289862.22,-251722.88,35.20948608,-80.78777639
'258904767',290917.6,-250532.68,35.22001268,-80.77598687
'258903878',291576.71,-251142.33,35.2146207,-80.76862404
'260761188',291842.5,-251268.74,35.21350268,-80.76565493
'258896427',289964.35,-251639.1,35.21022707,-80.78663551
'258908133',290302.8,-251960.58,35.20738377,-80.78285473
'258904600',291286.23,-251211.83,35.21400601,-80.77186895
'258904100',292298.4,-251086.94,35.21511059,-80.76056213
'258904784',291108.4,-250527.38,35.22005956,-80.77385547
'264256740',291842.01,-251352.5,35.21276187,-80.7656604
'263532953',291931.44,-251231.89,35.21382859,-80.76466139
'258904328',292083.59,-250485.41,35.22043076,-80.76296174
'258904421',291739.88,-250882.84,35.21691573,-80.76680128
'258896449',290163.76,-251700.31,35.2096857,-80.78440792
'258896410',289893.46,-251702.72,35.20966439,-80.78742741
'258907955',290753.97,-251739.3,35.20934086,-80.77781476
'258908160',290248.66,-252134.98,35.20584131,-80.78345952
'259355404',288882.13,-251386.38,35.21246222,-80.79872485
'258896561',290427.07,-251496.9,35.21148474,-80.78146652
'258896378',289719.18,-251771.4,35.20905695,-80.78937427
'263681998',291082.69,-250528.32,35.22005125,-80.77414267
'258904543',291554.1,-251428.81,35.21208696,-80.76887661
'258903821',291158.73,-251039.63,35.21552902,-80.77329324
'258904391',291563.96,-251008.7,35.21580257,-80.76876647
'263530747',290593.3,-250958.9,35.21624303,-80.77960959
'258908380',290010.3,-251498.64,35.21146935,-80.78612221
'258896464',290249.17,-251756.91,35.20918511,-80.78345382
'260762252',290467.65,-251164.8,35.21442196,-80.78101321
'699624907',291958.21,-251139.14,35.21464891,-80.76436235
'258908188',290204.56,-251812.26,35.20869557,-80.78395215
'258908260',290071.68,-252253.81,35.20479033,-80.78543654
'258903930',291963.54,-251240.85,35.21374935,-80.76430281
'699624110',292319.23,-250737.31,35.21820285,-80.76032944
'630011474',291556.67,-251310.6,35.21313245,-80.7688479
'258904713',291142.79,-250702.18,35.21851356,-80.7734713
'258904060',292152.34,-250611.98,35.21931132,-80.76219375
'260761278',291348.44,-251002.31,35.21585909,-80.77117401
'633960094',290426.1,-251393.87,35.21239598,-80.78147736
'258907804',290885.59,-251073.42,35.21523017,-80.77634445
'263681962',290255.77,-251730.73,35.20941666,-80.78338009
'263532944',291930.88,-251234.89,35.21380206,-80.76466765
'258908315',290036.37,-251813.53,35.20868434,-80.78583098
'258908056',290828.67,-251684.25,35.20982774,-80.7769803
'258904374',291673.65,-251029.8,35.21561596,-80.76754113
'699625512',291591.33,-251019.09,35.21571068,-80.76846072
'260761218',291810.85,-251335.28,35.21291417,-80.76600849
