[GENERAL]
DATE=May 22, 2015 at 10:12:36
CYME_VERSION=5.04
CYMDIST_REVISION=03

[SI]

[CUSTOMER CLASS]
FORMAT_CUSTOMERCLASS=ID,Description,Color,ConstantPower,ConstantCurrent,ConstantImpedance,UtilizationFactor,PowerFactor,MeteredLoads,NonMeteredLoads,LoadFactor,FrequencySensitivityP,FrequencySensitivityQ,EnableHarmonic,IsExponentialModel,ConstantImpedanceZP,ConstantImpedanceZQ,ConstantCurrentIP,ConstantCurrentIQ,ConstantPowerPP,ConstantPowerPQ,ExponentialModelP,ExponentialModelQ,LoadFlowVoltagePercentOfNominal,AdjustmentSettings,PowerCurveModel,PowerCurveModelId
Commercial,,0,50.000000,0.000000,50.000000,100.000000,90.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,80.000000,,,
Industrial,,0,50.000000,0.000000,50.000000,100.000000,90.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,80.000000,,,
Other,,0,50.000000,0.000000,50.000000,100.000000,90.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,80.000000,,,
PrimaryMeter,,0,50.000000,0.000000,50.000000,100.000000,90.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,80.000000,,,
Residential,,0,50.000000,0.000000,50.000000,100.000000,90.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,80.000000,,,


[LOADS]
FORMAT_LOADS=SectionID,DeviceNumber,LoadType,Connection,Location
U768BH__2633402,U768BH_2633402,SPOT,U768BH_2633402,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
U768BH__2633402,U768BH_2633402,SPOT,U768BH_2633402,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
U617BH__2633420,U617BH_2633420,SPOT,U617BH_2633420,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
U617BH__2633420,U617BH_2633420,SPOT,U617BH_2633420,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
U617BH__2633420,U617BH_2633420,SPOT,U617BH_2633420,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,25.000000,0.000000,2.000000,0.000000
U573K__2634469,U573K_2634469,SPOT,U573K_2634469,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
U573K__2634469,U573K_2634469,SPOT,U573K_2634469,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,37.500000,0.000000,1.000000,0.000000
U573K__2634469,U573K_2634469,SPOT,U573K_2634469,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,75.000000,0.000000,1.000000,0.000000
7231K__2678915,7231K_2678915,SPOT,7231K_2678915,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,10.000000,0.000000,1.000000,0.000000
7231K__2678915,7231K_2678915,SPOT,7231K_2678915,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7231K__2678915,7231K_2678915,SPOT,7231K_2678915,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
D118K__2633456,D118K_2633456,SPOT,D118K_2633456,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,37.500000,0.000000,3.000000,0.000000
D118K__2633456,D118K_2633456,SPOT,D118K_2633456,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
D118K__2633456,D118K_2633456,SPOT,D118K_2633456,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
G250K__2634466,G250K_2634466,SPOT,G250K_2634466,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
G250K__2634466,G250K_2634466,SPOT,G250K_2634466,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
G250K__2634466,G250K_2634466,SPOT,G250K_2634466,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,100.000000,0.000000,5.000000,0.000000
6MG74__2660012,6MG74_2660012,SPOT,6MG74_2660012,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,25.000000,0.000000,0.000000,0.000000
6MG74__2660012,6MG74_2660012,SPOT,6MG74_2660012,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,25.000000,0.000000,0.000000,0.000000
6MG74__2660012,6MG74_2660012,SPOT,6MG74_2660012,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,25.000000,0.000000,0.000000,0.000000
14L343__2680574,14L343_2680574,SPOT,14L343_2680574,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14L343__2680574,14L343_2680574,SPOT,14L343_2680574,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14L343__2680574,14L343_2680574,SPOT,14L343_2680574,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,50.000000,0.000000,5.000000,0.000000
106798__2662466,106798_2662466,SPOT,106798_2662466,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
106798__2662466,106798_2662466,SPOT,106798_2662466,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,25.000000,0.000000,0.000000,0.000000
106798__2662466,106798_2662466,SPOT,106798_2662466,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14NJ19__103098857,14NJ19_103098857,SPOT,14NJ19_103098857,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,25.000000,0.000000,0.000000,0.000000
14NJ19__103098857,14NJ19_103098857,SPOT,14NJ19_103098857,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14NJ19__103098857,14NJ19_103098857,SPOT,14NJ19_103098857,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
A458K__2633446,A458K_2633446,SPOT,A458K_2633446,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
A458K__2633446,A458K_2633446,SPOT,A458K_2633446,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
A458K__2633446,A458K_2633446,SPOT,A458K_2633446,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,25.000000,0.000000,2.000000,0.000000
8DT85__2657090,8DT85_2657090,SPOT,8DT85_2657090,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8DT85__2657090,8DT85_2657090,SPOT,8DT85_2657090,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8DT85__2657090,8DT85_2657090,SPOT,8DT85_2657090,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,25.000000,0.000000,2.000000,0.000000
9WF49__2663241,9WF49_2663241,SPOT,9WF49_2663241,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9WF49__2663241,9WF49_2663241,SPOT,9WF49_2663241,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9WF49__2663241,9WF49_2663241,SPOT,9WF49_2663241,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,100.000000,0.000000,7.000000,0.000000
A450K__2633443,A450K_2633443,SPOT,A450K_2633443,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
A450K__2633443,A450K_2633443,SPOT,A450K_2633443,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
A450K__2633443,A450K_2633443,SPOT,A450K_2633443,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,37.500000,0.000000,3.000000,0.000000
132358__2673908,132358_2673908,SPOT,132358_2673908,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,50.000000,0.000000,9.000000,0.000000
132358__2673908,132358_2673908,SPOT,132358_2673908,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
132358__2673908,132358_2673908,SPOT,132358_2673908,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
132354__2673900,132354_2673900,SPOT,132354_2673900,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,50.000000,0.000000,7.000000,0.000000
132354__2673900,132354_2673900,SPOT,132354_2673900,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
132354__2673900,132354_2673900,SPOT,132354_2673900,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
G9Z24__103402682,G9Z24_103402682,SPOT,G9Z24_103402682,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
G9Z24__103402682,G9Z24_103402682,SPOT,G9Z24_103402682,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,25.000000,0.000000,0.000000,0.000000
G9Z24__103402682,G9Z24_103402682,SPOT,G9Z24_103402682,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
186Q95__104672493,186Q95_104672493,SPOT,186Q95_104672493,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,100.000000,0.000000,1.000000,0.000000
186Q95__104672493,186Q95_104672493,SPOT,186Q95_104672493,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
186Q95__104672493,186Q95_104672493,SPOT,186Q95_104672493,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
119M15__2667235,119M15_2667235,SPOT,119M15_2667235,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,50.000000,0.000000,0.667000,0.000000
119M15__2667235,119M15_2667235,SPOT,119M15_2667235,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,50.000000,0.000000,0.667000,0.000000
119M15__2667235,119M15_2667235,SPOT,119M15_2667235,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,50.000000,0.000000,0.667000,0.000000
C817K__2633502,C817K_2633502,SPOT,C817K_2633502,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,15.000000,0.000000,1.000000,0.000000
C817K__2633502,C817K_2633502,SPOT,C817K_2633502,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
C817K__2633502,C817K_2633502,SPOT,C817K_2633502,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
CBN13__2633444,CBN13_2633444,SPOT,CBN13_2633444,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
CBN13__2633444,CBN13_2633444,SPOT,CBN13_2633444,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
CBN13__2633444,CBN13_2633444,SPOT,CBN13_2633444,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,25.000000,0.000000,4.000000,0.000000
7362K__2635250,7362K_2635250,SPOT,7362K_2635250,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7362K__2635250,7362K_2635250,SPOT,7362K_2635250,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,37.500000,0.000000,1.000000,0.000000
7362K__2635250,7362K_2635250,SPOT,7362K_2635250,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
NV11__2634450,NV11_2634450,SPOT,NV11_2634450,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
NV11__2634450,NV11_2634450,SPOT,NV11_2634450,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
NV11__2634450,NV11_2634450,SPOT,NV11_2634450,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,25.000000,0.000000,5.000000,0.000000
U350BH__2633397,U350BH_2633397,SPOT,U350BH_2633397,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
U350BH__2633397,U350BH_2633397,SPOT,U350BH_2633397,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
U350BH__2633397,U350BH_2633397,SPOT,U350BH_2633397,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,25.000000,0.000000,1.000000,0.000000
132362__2673929,132362_2673929,SPOT,132362_2673929,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,50.000000,0.000000,7.000000,0.000000
132362__2673929,132362_2673929,SPOT,132362_2673929,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
132362__2673929,132362_2673929,SPOT,132362_2673929,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
U362BH__2633408,U362BH_2633408,SPOT,U362BH_2633408,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,15.000000,0.000000,3.000000,0.000000
U362BH__2633408,U362BH_2633408,SPOT,U362BH_2633408,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
U362BH__2633408,U362BH_2633408,SPOT,U362BH_2633408,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
187W44__104783613,187W44_104783613,SPOT,187W44_104783613,Other,1,0,2015,1,0,0,2,A,0.000000,92.000000,75.000000,0.000000,3.000000,0.000000
187W44__104783613,187W44_104783613,SPOT,187W44_104783613,Other,1,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
187W44__104783613,187W44_104783613,SPOT,187W44_104783613,Other,1,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
159X48__103337270,159X48_103337270,SPOT,159X48_103337270,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,25.000000,0.000000,1.333000,0.000000
159X48__103337270,159X48_103337270,SPOT,159X48_103337270,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,25.000000,0.000000,1.333000,0.000000
159X48__103337270,159X48_103337270,SPOT,159X48_103337270,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,25.000000,0.000000,1.333000,0.000000
U355BH__103402684,U355BH_103402684,SPOT,U355BH_103402684,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
U355BH__103402684,U355BH_103402684,SPOT,U355BH_103402684,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,25.000000,0.000000,0.000000,0.000000
U355BH__103402684,U355BH_103402684,SPOT,U355BH_103402684,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9WF47__2663242,9WF47_2663242,SPOT,9WF47_2663242,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9WF47__2663242,9WF47_2663242,SPOT,9WF47_2663242,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9WF47__2663242,9WF47_2663242,SPOT,9WF47_2663242,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,50.000000,0.000000,5.000000,0.000000
CBN14__2633445,CBN14_2633445,SPOT,CBN14_2633445,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
CBN14__2633445,CBN14_2633445,SPOT,CBN14_2633445,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
CBN14__2633445,CBN14_2633445,SPOT,CBN14_2633445,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,50.000000,0.000000,8.000000,0.000000
CBN16__2633482,CBN16_2633482,SPOT,CBN16_2633482,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
CBN16__2633482,CBN16_2633482,SPOT,CBN16_2633482,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
CBN16__2633482,CBN16_2633482,SPOT,CBN16_2633482,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,50.000000,0.000000,6.000000,0.000000
13PX82__2676805,13PX82_2676805,SPOT,13PX82_2676805,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,100.000000,0.000000,7.000000,0.000000
13PX82__2676805,13PX82_2676805,SPOT,13PX82_2676805,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13PX82__2676805,13PX82_2676805,SPOT,13PX82_2676805,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
D106K__2633467,D106K_2633467,SPOT,D106K_2633467,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
D106K__2633467,D106K_2633467,SPOT,D106K_2633467,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
D106K__2633467,D106K_2633467,SPOT,D106K_2633467,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,75.000000,0.000000,9.000000,0.000000
133Y83__2674183,133Y83_2674183,SPOT,133Y83_2674183,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
133Y83__2674183,133Y83_2674183,SPOT,133Y83_2674183,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
133Y83__2674183,133Y83_2674183,SPOT,133Y83_2674183,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,100.000000,0.000000,7.000000,0.000000
13PX75__2676773,13PX75_2676773,SPOT,13PX75_2676773,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13PX75__2676773,13PX75_2676773,SPOT,13PX75_2676773,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,50.000000,0.000000,5.000000,0.000000
13PX75__2676773,13PX75_2676773,SPOT,13PX75_2676773,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
U874BH__2632714,U874BH_2632714,SPOT,U874BH_2632714,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,15.000000,0.000000,2.000000,0.000000
U874BH__2632714,U874BH_2632714,SPOT,U874BH_2632714,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
U874BH__2632714,U874BH_2632714,SPOT,U874BH_2632714,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12126__2633465,12126_2633465,SPOT,12126_2633465,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12126__2633465,12126_2633465,SPOT,12126_2633465,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12126__2633465,12126_2633465,SPOT,12126_2633465,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,50.000000,0.000000,6.000000,0.000000
183Y09__104695274,183Y09_104695274,SPOT,183Y09_104695274,Other,1,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
183Y09__104695274,183Y09_104695274,SPOT,183Y09_104695274,Other,1,0,2015,1,0,0,2,B,0.000000,92.000000,50.000000,0.000000,0.000000,0.000000
183Y09__104695274,183Y09_104695274,SPOT,183Y09_104695274,Other,1,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
A448K__2633441,A448K_2633441,SPOT,A448K_2633441,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
A448K__2633441,A448K_2633441,SPOT,A448K_2633441,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
A448K__2633441,A448K_2633441,SPOT,A448K_2633441,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,25.000000,0.000000,1.000000,0.000000
12127__2633466,12127_2633466,SPOT,12127_2633466,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12127__2633466,12127_2633466,SPOT,12127_2633466,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12127__2633466,12127_2633466,SPOT,12127_2633466,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,50.000000,0.000000,5.000000,0.000000
D100K__2633490,D100K_2633490,SPOT,D100K_2633490,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,100.000000,0.000000,5.000000,0.000000
D100K__2633490,D100K_2633490,SPOT,D100K_2633490,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
D100K__2633490,D100K_2633490,SPOT,D100K_2633490,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9AM77__2659670,9AM77_2659670,SPOT,9AM77_2659670,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,167.000000,0.000000,23.000000,0.000000
9AM77__2659670,9AM77_2659670,SPOT,9AM77_2659670,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9AM77__2659670,9AM77_2659670,SPOT,9AM77_2659670,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
U495BH__2634397,U495BH_2634397,SPOT,U495BH_2634397,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
U495BH__2634397,U495BH_2634397,SPOT,U495BH_2634397,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
U495BH__2634397,U495BH_2634397,SPOT,U495BH_2634397,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,15.000000,0.000000,1.000000,0.000000
13PX77__2676795,13PX77_2676795,SPOT,13PX77_2676795,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13PX77__2676795,13PX77_2676795,SPOT,13PX77_2676795,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,50.000000,0.000000,4.000000,0.000000
13PX77__2676795,13PX77_2676795,SPOT,13PX77_2676795,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17MN19__104282530,17MN19_104282530,SPOT,17MN19_104282530,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17MN19__104282530,17MN19_104282530,SPOT,17MN19_104282530,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17MN19__104282530,17MN19_104282530,SPOT,17MN19_104282530,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,75.000000,0.000000,7.000000,0.000000
12125__2633464,12125_2633464,SPOT,12125_2633464,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12125__2633464,12125_2633464,SPOT,12125_2633464,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12125__2633464,12125_2633464,SPOT,12125_2633464,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,75.000000,0.000000,7.000000,0.000000
7NX29__2654662,7NX29_2654662,SPOT,7NX29_2654662,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,50.000000,0.000000,4.000000,0.000000
7NX29__2654662,7NX29_2654662,SPOT,7NX29_2654662,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7NX29__2654662,7NX29_2654662,SPOT,7NX29_2654662,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
102L20__2661148,102L20_2661148,SPOT,102L20_2661148,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
102L20__2661148,102L20_2661148,SPOT,102L20_2661148,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,25.000000,0.000000,6.000000,0.000000
102L20__2661148,102L20_2661148,SPOT,102L20_2661148,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12AK67__2671219,12AK67_2671219,SPOT,12AK67_2671219,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12AK67__2671219,12AK67_2671219,SPOT,12AK67_2671219,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,50.000000,0.000000,9.000000,0.000000
12AK67__2671219,12AK67_2671219,SPOT,12AK67_2671219,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
102L18__2661145,102L18_2661145,SPOT,102L18_2661145,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
102L18__2661145,102L18_2661145,SPOT,102L18_2661145,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,50.000000,0.000000,8.000000,0.000000
102L18__2661145,102L18_2661145,SPOT,102L18_2661145,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7145K__2633415,7145K_2633415,SPOT,7145K_2633415,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7145K__2633415,7145K_2633415,SPOT,7145K_2633415,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7145K__2633415,7145K_2633415,SPOT,7145K_2633415,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,25.000000,0.000000,5.000000,0.000000
9AM78__2659676,9AM78_2659676,SPOT,9AM78_2659676,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9AM78__2659676,9AM78_2659676,SPOT,9AM78_2659676,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,167.000000,0.000000,21.000000,0.000000
9AM78__2659676,9AM78_2659676,SPOT,9AM78_2659676,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
132350__2673894,132350_2673894,SPOT,132350_2673894,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,50.000000,0.000000,6.000000,0.000000
132350__2673894,132350_2673894,SPOT,132350_2673894,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
132350__2673894,132350_2673894,SPOT,132350_2673894,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9AM79__2659677,9AM79_2659677,SPOT,9AM79_2659677,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
